transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
TXN000399,CUST00324,PROD0047,2024-10-27,2,21.99,43.98
TXN000400,CUST00019,PROD0076,2024-11-07,2,18.32,36.64
TXN000401,CUST00454,PROD0011,2025-03-19,3,187.34,562.02
TXN000402,CUST00204,PROD0140,2024-10-09,4,58.13,232.52
TXN000403,CUST00098,PROD0074,2024-08-02,3,173.81,521.43
TXN000404,CUST00444,PROD0168,2025-06-05,3,61.91,185.73
TXN000405,CUST00224,PROD0103,2024-12-23,4,179.98,719.92
TXN000406,CUST00174,PROD0048,2024-12-14,4,141.49,565.96
TXN000407,CUST00474,PROD0133,2024-12-23,3,162.22,486.66
TXN000408,CUST00041,PROD0111,2024-11-24,5,199.07,995.35
TXN000409,CUST00280,PROD0076,2025-03-29,3,29.49,88.47
TXN000410,CUST00339,PROD0076,2025-01-13,3,94.72,284.16
TXN000411,CUST00086,PROD0177,2024-11-23,4,76.79,307.16
TXN000412,CUST00373,PROD0091,2025-06-08,5,199.65,998.25
TXN000413,CUST00328,PROD0015,2025-02-09,1,137.52,137.52
TXN000414,CUST00187,PROD0132,2024-12-04,2,191.03,382.06
TXN000415,CUST00435,PROD0156,2025-04-17,4,16.61,66.44
TXN000416,CUST00121,PROD0200,2025-05-26,3,78.81,236.43
TXN000417,CUST00017,PROD0155,2024-09-12,2,139.02,278.04
TXN000418,CUST00191,PROD0114,2024-12-22,1,119.05,119.05
TXN000419,CUST00188,PROD0102,2024-10-01,3,133.42,400.26
TXN000420,CUST00492,PROD0030,2025-02-22,1,149.78,149.78
TXN000421,CUST00266,PROD0100,2024-10-17,5,32.37,161.85
TXN000422,CUST00361,PROD0115,2025-02-16,2,199.31,398.62
TXN000423,CUST00356,PROD0126,2025-02-03,2,33.3,66.6
TXN000424,CUST00232,PROD0045,2025-05-23,4,199.48,797.92
TXN000425,CUST00496,PROD0082,2024-07-15,3,144.81,434.43
TXN000426,CUST00278,PROD0075,2024-09-21,3,171.76,515.28
TXN000427,CUST00364,PROD0180,2024-06-30,2,160.8,321.6
TXN000428,CUST00115,PROD0032,2024-10-12,2,160.49,320.98
TXN000429,CUST00405,PROD0127,2025-02-28,1,78.57,78.57
TXN000430,CUST00189,PROD0120,2024-09-09,5,34.66,173.3
TXN000431,CUST00034,PROD0080,2025-05-16,4,199.92,799.68
TXN000432,CUST00270,PROD0106,2024-10-27,4,166.43,665.72
TXN000433,CUST00065,PROD0082,2025-05-23,1,95.5,95.5
TXN000434,CUST00265,PROD0089,2024-07-16,2,176.81,353.62
TXN000435,CUST00328,PROD0151,2024-09-20,2,155.88,311.76
TXN000436,CUST00222,PROD0129,2025-04-24,1,167.96,167.96
TXN000437,CUST00079,PROD0078,2024-10-07,2,40.77,81.54
TXN000438,CUST00116,PROD0089,2024-07-01,5,180.04,900.2
TXN000439,CUST00129,PROD0051,2025-05-20,5,62.15,310.75
TXN000440,CUST00156,PROD0158,2024-08-13,5,27.75,138.75
TXN000441,CUST00087,PROD0152,2024-08-05,5,39.3,196.5
TXN000442,CUST00320,PROD0185,2024-07-27,5,74.15,370.75
TXN000443,CUST00022,PROD0008,2024-09-14,1,18.64,18.64
TXN000444,CUST00395,PROD0148,2024-08-05,3,133.71,401.13
TXN000445,CUST00214,PROD0159,2024-09-10,1,104.63,104.63
TXN000446,CUST00280,PROD0075,2024-08-12,3,101.76,305.28
TXN000447,CUST00208,PROD0077,2024-07-14,4,23.86,95.44
TXN000448,CUST00081,PROD0113,2025-05-30,4,102.01,408.04
TXN000449,CUST00175,PROD0156,2025-03-17,2,69.39,138.78
TXN000450,CUST00376,PROD0089,2025-01-17,4,34.85,139.4
TXN000451,CUST00264,PROD0144,2024-12-22,1,70.63,70.63
TXN000452,CUST00063,PROD0069,2024-11-03,4,57.1,228.4
TXN000453,CUST00026,PROD0075,2025-05-11,4,174.19,696.76
TXN000454,CUST00128,PROD0041,2024-11-27,3,187.41,562.23
TXN000455,CUST00098,PROD0196,2025-01-20,2,104.67,209.34
TXN000456,CUST00240,PROD0128,2024-10-09,3,104.5,313.5
TXN000457,CUST00484,PROD0101,2025-05-14,5,96.87,484.35
TXN000458,CUST00111,PROD0150,2025-02-26,3,19.25,57.75
TXN000459,CUST00254,PROD0153,2025-02-05,4,64.29,257.16
TXN000460,CUST00434,PROD0028,2025-06-25,4,35.45,141.8
TXN000461,CUST00373,PROD0094,2025-02-14,4,79.53,318.12
TXN000462,CUST00027,PROD0146,2024-12-06,5,46.98,234.9
TXN000463,CUST00148,PROD0019,2024-09-19,4,105.81,423.24
TXN000464,CUST00144,PROD0160,2024-09-21,5,32.57,162.85
TXN000465,CUST00202,PROD0096,2025-05-11,3,115.99,347.97
TXN000466,CUST00387,PROD0037,2024-12-24,2,124.47,248.94
TXN000467,CUST00257,PROD0011,2024-12-06,1,17.39,17.39
TXN000468,CUST00412,PROD0122,2025-01-10,5,96.83,484.15
TXN000469,CUST00458,PROD0132,2024-08-23,2,72.31,144.62
TXN000470,CUST00164,PROD0042,2024-08-20,4,198.22,792.88
TXN000471,CUST00304,PROD0087,2025-01-27,5,167.37,836.85
TXN000472,CUST00251,PROD0182,2024-09-30,5,66.96,334.8
TXN000473,CUST00189,PROD0085,2025-06-21,1,196.18,196.18
TXN000474,CUST00158,PROD0186,2024-09-04,1,123.41,123.41
TXN000475,CUST00496,PROD0168,2025-02-14,5,119.75,598.75
TXN000476,CUST00299,PROD0123,2025-06-03,2,109.6,219.2
TXN000477,CUST00397,PROD0098,2024-08-16,2,166.12,332.24
TXN000478,CUST00017,PROD0147,2025-02-25,1,46.25,46.25
TXN000479,CUST00161,PROD0108,2024-11-16,2,88.46,176.92
TXN000480,CUST00211,PROD0129,2025-03-17,5,184.9,924.5
TXN000481,CUST00362,PROD0036,2025-05-29,5,49.39,246.95
TXN000482,CUST00340,PROD0123,2025-01-14,5,81.6,408.0
TXN000483,CUST00236,PROD0137,2025-04-02,3,113.79,341.37
TXN000484,CUST00396,PROD0185,2024-07-18,3,125.91,377.73
TXN000485,CUST00491,PROD0064,2025-03-23,3,116.04,348.12
TXN000486,CUST00483,PROD0077,2025-03-06,3,143.93,431.79
TXN000487,CUST00361,PROD0126,2024-07-11,3,101.16,303.48
TXN000488,CUST00479,PROD0185,2024-09-16,3,64.68,194.04
TXN000489,CUST00347,PROD0140,2024-09-09,4,180.19,720.76
TXN000490,CUST00420,PROD0089,2024-12-09,2,65.19,130.38
TXN000491,CUST00490,PROD0183,2025-02-02,1,75.81,75.81
TXN000492,CUST00336,PROD0066,2024-11-15,4,50.66,202.64
TXN000493,CUST00139,PROD0144,2024-09-27,3,36.08,108.24
TXN000494,CUST00380,PROD0151,2024-08-18,2,56.07,112.14
TXN000495,CUST00464,PROD0136,2024-07-22,2,131.21,262.42
TXN000496,CUST00052,PROD0106,2025-06-03,3,146.3,438.9
TXN000497,CUST00349,PROD0198,2025-05-09,2,10.98,21.96
TXN000498,CUST00476,PROD0041,2024-09-21,4,134.05,536.2
TXN000499,CUST00245,PROD0167,2024-10-29,2,153.62,307.24
TXN000500,CUST00165,PROD0074,2025-02-02,1,182.51,182.51
TXN000501,CUST00334,PROD0147,2025-05-15,2,111.68,223.36
TXN000502,CUST00468,PROD0045,2025-06-10,4,177.63,710.52
TXN000503,CUST00479,PROD0010,2025-03-31,4,159.71,638.84
TXN000504,CUST00480,PROD0192,2025-03-26,3,176.58,529.74
TXN000505,CUST00153,PROD0146,2025-06-25,5,30.39,151.95
TXN000506,CUST00146,PROD0117,2025-01-09,5,109.62,548.1
TXN000507,CUST00436,PROD0130,2025-04-22,4,61.84,247.36
TXN000508,CUST00170,PROD0042,2025-05-03,4,133.17,532.68
TXN000509,CUST00008,PROD0189,2025-03-26,3,160.25,480.75
TXN000510,CUST00346,PROD0194,2024-09-12,2,43.34,86.68
TXN000511,CUST00460,PROD0104,2024-08-06,4,107.9,431.6
TXN000512,CUST00206,PROD0172,2025-05-16,1,45.11,45.11
TXN000513,CUST00245,PROD0083,2025-04-19,2,11.3,22.6
TXN000514,CUST00121,PROD0115,2024-12-15,3,191.27,573.81
TXN000515,CUST00299,PROD0186,2025-01-26,5,12.17,60.85
TXN000516,CUST00185,PROD0178,2024-07-30,2,21.8,43.6
TXN000517,CUST00239,PROD0079,2025-04-30,2,87.03,174.06
TXN000518,CUST00473,PROD0181,2024-10-15,3,141.16,423.48
TXN000519,CUST00470,PROD0076,2024-08-06,3,126.78,380.34
TXN000520,CUST00491,PROD0035,2025-03-09,4,39.11,156.44
TXN000521,CUST00192,PROD0107,2024-08-23,5,183.43,917.15
TXN000522,CUST00411,PROD0171,2024-09-27,2,154.75,309.5
TXN000523,CUST00387,PROD0153,2024-07-16,1,109.85,109.85
TXN000524,CUST00361,PROD0093,2024-10-02,1,184.28,184.28
TXN000525,CUST00032,PROD0141,2025-05-03,5,48.41,242.05
TXN000526,CUST00077,PROD0043,2024-09-28,3,172.35,517.05
TXN000527,CUST00060,PROD0175,2024-11-15,2,146.21,292.42
TXN000528,CUST00047,PROD0131,2024-10-22,4,163.65,654.6
TXN000529,CUST00068,PROD0132,2024-11-09,4,96.79,387.16
TXN000530,CUST00287,PROD0119,2025-05-31,3,147.42,442.26
TXN000531,CUST00131,PROD0001,2024-12-09,2,119.88,239.76
TXN000532,CUST00217,PROD0089,2025-06-06,1,112.82,112.82
TXN000533,CUST00479,PROD0018,2025-05-30,4,16.03,64.12
TXN000534,CUST00093,PROD0197,2024-12-02,2,155.51,311.02
TXN000535,CUST00494,PROD0108,2024-08-03,3,198.64,595.92
TXN000536,CUST00230,PROD0097,2024-12-16,4,25.25,101.0
TXN000537,CUST00448,PROD0139,2024-07-26,2,134.17,268.34
TXN000538,CUST00061,PROD0046,2025-01-02,5,84.68,423.4
TXN000539,CUST00373,PROD0058,2025-04-25,1,153.67,153.67
TXN000540,CUST00238,PROD0173,2025-01-28,5,90.58,452.9
TXN000541,CUST00422,PROD0059,2024-12-17,2,97.52,195.04
TXN000542,CUST00142,PROD0049,2025-04-11,1,16.12,16.12
TXN000543,CUST00215,PROD0158,2024-07-26,1,55.73,55.73
TXN000544,CUST00052,PROD0153,2025-05-26,1,94.82,94.82
TXN000545,CUST00361,PROD0013,2024-07-20,2,150.7,301.4
TXN000546,CUST00225,PROD0060,2024-12-06,5,51.28,256.4
TXN000547,CUST00072,PROD0129,2025-06-01,3,54.49,163.47
TXN000548,CUST00164,PROD0148,2024-09-08,5,156.78,783.9
TXN000549,CUST00122,PROD0078,2025-01-16,2,197.28,394.56
TXN000550,CUST00114,PROD0106,2024-10-06,3,62.28,186.84
TXN000551,CUST00486,PROD0152,2024-09-17,2,128.94,257.88
TXN000552,CUST00285,PROD0127,2024-11-23,1,194.74,194.74
TXN000553,CUST00344,PROD0098,2024-08-04,5,70.56,352.8
TXN000554,CUST00210,PROD0039,2024-11-28,3,81.53,244.59
TXN000555,CUST00243,PROD0062,2024-09-27,2,67.14,134.28
TXN000556,CUST00074,PROD0119,2024-07-02,1,116.85,116.85
TXN000557,CUST00286,PROD0136,2024-11-28,2,83.8,167.6
TXN000558,CUST00105,PROD0085,2025-02-19,1,185.22,185.22
TXN000559,CUST00048,PROD0138,2024-12-22,2,19.79,39.58
TXN000560,CUST00345,PROD0155,2024-12-18,5,17.51,87.55
TXN000561,CUST00097,PROD0195,2025-05-23,5,147.62,738.1
TXN000562,CUST00112,PROD0123,2024-09-16,2,175.2,350.4
TXN000563,CUST00156,PROD0004,2025-01-10,2,188.06,376.12
TXN000564,CUST00383,PROD0194,2025-04-30,4,183.74,734.96
TXN000565,CUST00310,PROD0181,2024-07-08,2,85.36,170.72
TXN000566,CUST00283,PROD0083,2025-02-27,3,82.33,246.99
TXN000567,CUST00333,PROD0092,2024-09-29,3,59.7,179.1
TXN000568,CUST00452,PROD0128,2024-10-10,4,28.74,114.96
TXN000569,CUST00390,PROD0082,2024-11-01,2,80.43,160.86
TXN000570,CUST00024,PROD0145,2024-11-30,2,150.84,301.68
TXN000571,CUST00134,PROD0142,2025-06-21,5,120.04,600.2
TXN000572,CUST00152,PROD0040,2024-11-28,2,72.67,145.34
TXN000573,CUST00292,PROD0063,2024-12-17,4,114.62,458.48
TXN000574,CUST00173,PROD0066,2024-07-14,4,193.64,774.56
TXN000575,CUST00379,PROD0126,2024-08-05,4,41.96,167.84
TXN000576,CUST00087,PROD0036,2024-12-31,5,102.78,513.9
TXN000577,CUST00329,PROD0016,2024-09-25,5,16.43,82.15
TXN000578,CUST00484,PROD0172,2025-05-22,1,155.22,155.22
TXN000579,CUST00071,PROD0162,2024-11-30,2,22.91,45.82
TXN000580,CUST00005,PROD0056,2025-04-13,5,96.64,483.2
TXN000581,CUST00317,PROD0164,2025-05-30,5,183.42,917.1
TXN000582,CUST00250,PROD0005,2024-07-27,1,111.12,111.12
TXN000583,CUST00007,PROD0005,2024-12-01,5,147.22,736.1
TXN000584,CUST00147,PROD0005,2024-09-28,5,164.5,822.5
TXN000585,CUST00221,PROD0046,2024-07-19,1,184.43,184.43
TXN000586,CUST00077,PROD0062,2024-10-04,2,127.76,255.52
TXN000587,CUST00418,PROD0091,2025-02-20,3,161.04,483.12
TXN000588,CUST00192,PROD0104,2025-05-20,4,117.35,469.4
TXN000589,CUST00116,PROD0077,2024-07-08,1,134.21,134.21
TXN000590,CUST00389,PROD0009,2024-08-01,1,87.0,87.0
TXN000591,CUST00283,PROD0122,2024-12-18,1,130.98,130.98
TXN000592,CUST00088,PROD0022,2024-07-05,4,170.61,682.44
TXN000593,CUST00402,PROD0085,2024-08-03,5,195.69,978.45
TXN000594,CUST00459,PROD0136,2025-05-12,1,53.66,53.66
TXN000595,CUST00455,PROD0146,2024-07-10,4,61.51,246.04
TXN000596,CUST00351,PROD0072,2025-05-22,5,117.07,585.35
TXN000597,CUST00092,PROD0081,2025-06-13,1,192.68,192.68
TXN000598,CUST00074,PROD0193,2024-09-02,4,186.49,745.96
TXN000599,CUST00084,PROD0145,2025-01-27,2,117.67,235.34
TXN000600,CUST00347,PROD0139,2024-12-12,3,82.93,248.79
TXN000601,CUST00405,PROD0177,2025-04-19,1,105.15,105.15
TXN000602,CUST00028,PROD0026,2025-01-03,4,54.11,216.44
TXN000603,CUST00175,PROD0155,2025-05-22,5,191.42,957.1
TXN000604,CUST00497,PROD0199,2024-12-08,3,15.63,46.89
TXN000605,CUST00402,PROD0116,2025-02-10,4,53.35,213.4
TXN000606,CUST00482,PROD0097,2024-09-19,4,45.29,181.16
TXN000607,CUST00339,PROD0098,2024-09-03,1,156.71,156.71
TXN000608,CUST00409,PROD0064,2025-01-29,1,25.59,25.59
TXN000609,CUST00195,PROD0183,2025-04-12,2,150.53,301.06
TXN000610,CUST00185,PROD0028,2025-01-18,1,10.99,10.99
TXN000611,CUST00228,PROD0093,2025-01-23,3,29.42,88.26
TXN000612,CUST00096,PROD0111,2025-05-16,4,115.83,463.32
TXN000613,CUST00209,PROD0027,2024-10-10,1,27.03,27.03
TXN000614,CUST00048,PROD0153,2024-09-19,5,159.04,795.2
TXN000615,CUST00007,PROD0075,2024-12-14,4,83.68,334.72
TXN000616,CUST00372,PROD0144,2025-05-17,2,118.67,237.34
TXN000617,CUST00351,PROD0098,2025-04-04,2,36.38,72.76
TXN000618,CUST00138,PROD0127,2025-01-26,2,22.02,44.04
TXN000619,CUST00142,PROD0108,2024-11-19,3,102.0,306.0
TXN000620,CUST00185,PROD0065,2025-05-21,2,146.97,293.94
TXN000621,CUST00305,PROD0158,2024-10-19,2,96.99,193.98
TXN000622,CUST00156,PROD0002,2025-04-21,4,73.12,292.48
TXN000623,CUST00195,PROD0085,2024-08-16,4,73.6,294.4
TXN000624,CUST00499,PROD0153,2024-07-31,2,67.08,134.16
TXN000625,CUST00486,PROD0178,2024-08-25,2,101.01,202.02
TXN000626,CUST00494,PROD0102,2025-03-31,3,65.38,196.14
TXN000627,CUST00325,PROD0126,2024-07-09,5,158.58,792.9
TXN000628,CUST00193,PROD0072,2025-01-14,4,79.35,317.4
TXN000629,CUST00103,PROD0152,2024-09-14,5,44.19,220.95
TXN000630,CUST00014,PROD0187,2024-09-21,4,189.17,756.68
TXN000631,CUST00225,PROD0075,2025-03-14,1,165.6,165.6
TXN000632,CUST00345,PROD0128,2024-12-02,2,130.33,260.66
TXN000633,CUST00130,PROD0169,2025-02-26,2,145.89,291.78
TXN000634,CUST00038,PROD0115,2024-12-18,5,101.05,505.25
TXN000635,CUST00274,PROD0130,2024-12-06,4,113.29,453.16
TXN000636,CUST00360,PROD0138,2024-12-27,5,131.25,656.25
TXN000637,CUST00056,PROD0197,2025-05-17,2,134.94,269.88
TXN000638,CUST00086,PROD0166,2024-12-30,5,18.42,92.1
TXN000639,CUST00347,PROD0166,2024-08-03,4,193.69,774.76
TXN000640,CUST00495,PROD0111,2025-01-11,1,12.0,12.0
TXN000641,CUST00114,PROD0131,2025-02-17,5,116.02,580.1
TXN000642,CUST00295,PROD0057,2024-07-12,4,81.08,324.32
TXN000643,CUST00396,PROD0174,2024-11-04,5,141.18,705.9
TXN000644,CUST00177,PROD0007,2025-04-13,4,29.86,119.44
TXN000645,CUST00472,PROD0022,2024-11-29,1,167.95,167.95
TXN000646,CUST00179,PROD0080,2025-04-18,3,96.51,289.53
TXN000647,CUST00267,PROD0124,2025-03-16,3,100.47,301.41
TXN000648,CUST00370,PROD0179,2024-11-17,4,70.59,282.36
TXN000649,CUST00023,PROD0182,2025-01-27,1,14.29,14.29
TXN000650,CUST00332,PROD0028,2025-01-05,2,186.69,373.38
TXN000651,CUST00265,PROD0045,2025-02-25,5,40.43,202.15
TXN000652,CUST00219,PROD0119,2024-09-16,2,161.57,323.14
TXN000653,CUST00095,PROD0048,2024-08-11,4,85.16,340.64
TXN000654,CUST00453,PROD0051,2024-08-19,4,122.52,490.08
TXN000655,CUST00003,PROD0181,2024-12-12,2,49.1,98.2
TXN000656,CUST00415,PROD0017,2024-07-04,5,29.33,146.65
TXN000657,CUST00096,PROD0094,2024-09-28,3,47.44,142.32
TXN000658,CUST00135,PROD0172,2025-05-02,4,110.27,441.08
TXN000659,CUST00161,PROD0153,2024-08-06,4,126.15,504.6
TXN000660,CUST00059,PROD0090,2024-09-02,3,170.65,511.95
TXN000661,CUST00089,PROD0173,2024-08-17,3,184.55,553.65
TXN000662,CUST00044,PROD0173,2024-08-31,2,69.51,139.02
TXN000663,CUST00157,PROD0030,2025-02-27,2,80.93,161.86
TXN000664,CUST00262,PROD0100,2025-04-18,4,123.32,493.28
TXN000665,CUST00197,PROD0109,2024-09-08,2,102.47,204.94
TXN000666,CUST00356,PROD0166,2024-09-27,2,115.43,230.86
TXN000667,CUST00148,PROD0036,2024-10-22,2,69.77,139.54
TXN000668,CUST00318,PROD0014,2024-11-11,3,190.85,572.55
TXN000669,CUST00070,PROD0050,2024-10-24,4,193.13,772.52
TXN000670,CUST00335,PROD0127,2024-10-14,4,140.09,560.36
TXN000671,CUST00364,PROD0114,2024-11-29,4,41.78,167.12
TXN000672,CUST00016,PROD0195,2024-09-13,2,65.5,131.0
TXN000673,CUST00116,PROD0138,2025-02-09,3,41.96,125.88
TXN000674,CUST00290,PROD0191,2024-11-07,4,114.45,457.8
TXN000675,CUST00294,PROD0030,2025-05-03,3,157.27,471.81
TXN000676,CUST00278,PROD0194,2024-12-24,1,154.4,154.4
TXN000677,CUST00280,PROD0056,2024-11-16,4,29.46,117.84
TXN000678,CUST00385,PROD0064,2024-07-30,3,176.21,528.63
TXN000679,CUST00231,PROD0068,2025-06-13,3,173.82,521.46
TXN000680,CUST00225,PROD0031,2025-05-16,2,49.88,99.76
TXN000681,CUST00353,PROD0090,2024-09-01,5,130.23,651.15
TXN000682,CUST00316,PROD0036,2025-04-06,2,164.57,329.14
TXN000683,CUST00292,PROD0090,2025-05-30,5,63.41,317.05
TXN000684,CUST00087,PROD0083,2024-09-27,3,64.97,194.91
TXN000685,CUST00488,PROD0132,2025-02-13,1,35.76,35.76
TXN000686,CUST00471,PROD0016,2024-12-01,3,174.74,524.22
TXN000687,CUST00360,PROD0034,2025-04-26,2,37.79,75.58
TXN000688,CUST00425,PROD0064,2025-01-16,4,103.0,412.0
TXN000689,CUST00324,PROD0069,2024-09-07,4,81.28,325.12
TXN000690,CUST00325,PROD0197,2025-05-22,1,86.54,86.54
TXN000691,CUST00356,PROD0095,2025-02-07,4,190.55,762.2
TXN000692,CUST00298,PROD0001,2025-01-13,1,148.88,148.88
TXN000693,CUST00326,PROD0171,2024-11-07,3,171.52,514.56
TXN000694,CUST00204,PROD0056,2024-09-29,4,166.72,666.88
TXN000695,CUST00138,PROD0083,2024-10-19,3,74.17,222.51
TXN000696,CUST00067,PROD0145,2024-09-07,4,159.78,639.12
TXN000697,CUST00391,PROD0013,2024-07-15,1,28.92,28.92
TXN000698,CUST00009,PROD0032,2024-11-06,2,93.84,187.68
TXN000699,CUST00491,PROD0110,2025-06-29,2,199.18,398.36
TXN000700,CUST00452,PROD0167,2025-04-23,3,40.21,120.63
TXN000701,CUST00048,PROD0168,2025-02-09,3,57.57,172.71
TXN000702,CUST00341,PROD0167,2024-12-21,2,19.84,39.68
TXN000703,CUST00157,PROD0186,2024-08-13,2,91.55,183.1
TXN000704,CUST00361,PROD0025,2025-05-14,1,50.55,50.55
TXN000705,CUST00068,PROD0152,2025-05-21,2,108.69,217.38
TXN000706,CUST00005,PROD0003,2024-11-14,3,165.25,495.75
TXN000707,CUST00356,PROD0034,2024-11-25,4,23.46,93.84
TXN000708,CUST00046,PROD0188,2024-12-15,1,29.61,29.61
TXN000709,CUST00452,PROD0077,2024-12-23,2,82.72,165.44
TXN000710,CUST00329,PROD0174,2025-04-22,2,23.0,46.0
TXN000711,CUST00005,PROD0157,2024-09-14,2,93.62,187.24
TXN000712,CUST00322,PROD0192,2025-03-12,2,184.78,369.56
TXN000713,CUST00352,PROD0114,2024-08-18,2,26.47,52.94
TXN000714,CUST00072,PROD0193,2025-05-09,1,122.02,122.02
TXN000715,CUST00180,PROD0110,2024-12-15,3,160.3,480.9
TXN000716,CUST00142,PROD0166,2025-02-23,1,57.15,57.15
TXN000717,CUST00308,PROD0185,2024-08-26,5,64.13,320.65
TXN000718,CUST00014,PROD0169,2024-07-11,3,49.03,147.09
TXN000719,CUST00261,PROD0049,2024-08-23,4,66.15,264.6
TXN000720,CUST00402,PROD0062,2025-06-02,4,83.32,333.28
TXN000721,CUST00256,PROD0164,2025-02-26,5,23.49,117.45
TXN000722,CUST00185,PROD0082,2025-06-23,2,83.5,167.0
TXN000723,CUST00216,PROD0094,2024-09-11,5,139.76,698.8
TXN000724,CUST00489,PROD0198,2024-10-31,1,13.17,13.17
TXN000725,CUST00008,PROD0068,2025-05-26,2,17.57,35.14
TXN000726,CUST00486,PROD0102,2025-05-30,5,64.43,322.15
TXN000727,CUST00257,PROD0197,2024-06-30,4,90.48,361.92
TXN000728,CUST00043,PROD0164,2024-12-06,5,112.15,560.75
TXN000729,CUST00143,PROD0022,2025-04-12,3,25.01,75.03
TXN000730,CUST00499,PROD0040,2025-03-17,5,72.08,360.4
TXN000731,CUST00325,PROD0196,2024-09-02,1,68.93,68.93
TXN000732,CUST00374,PROD0062,2024-11-18,1,56.45,56.45
TXN000733,CUST00060,PROD0117,2024-11-19,5,125.68,628.4
TXN000734,CUST00342,PROD0190,2025-01-22,2,32.69,65.38
TXN000735,CUST00071,PROD0180,2024-07-02,1,41.13,41.13
TXN000736,CUST00268,PROD0133,2025-01-03,3,41.72,125.16
TXN000737,CUST00384,PROD0200,2025-04-26,3,149.26,447.78
TXN000738,CUST00395,PROD0008,2025-04-30,3,163.35,490.05
TXN000739,CUST00269,PROD0017,2025-02-10,3,145.34,436.02
TXN000740,CUST00322,PROD0020,2024-09-07,4,96.49,385.96
TXN000741,CUST00029,PROD0128,2024-12-27,5,41.71,208.55
TXN000742,CUST00131,PROD0198,2025-04-10,1,179.91,179.91
TXN000743,CUST00371,PROD0030,2024-07-19,2,150.75,301.5
TXN000744,CUST00023,PROD0004,2025-06-28,2,18.74,37.48
TXN000745,CUST00197,PROD0039,2024-12-25,2,186.92,373.84
TXN000746,CUST00284,PROD0183,2025-06-11,4,52.66,210.64
TXN000747,CUST00214,PROD0185,2025-02-22,3,61.54,184.62
TXN000748,CUST00293,PROD0096,2025-05-21,1,105.39,105.39
TXN000749,CUST00092,PROD0058,2025-06-03,5,196.47,982.35
TXN000750,CUST00036,PROD0120,2024-12-06,3,156.97,470.91
TXN000751,CUST00168,PROD0023,2025-01-21,5,96.78,483.9
TXN000752,CUST00103,PROD0075,2024-12-23,5,159.06,795.3
TXN000753,CUST00125,PROD0119,2024-08-15,3,122.42,367.26
TXN000754,CUST00396,PROD0199,2024-10-20,2,149.17,298.34
TXN000755,CUST00390,PROD0063,2024-09-23,2,11.21,22.42
TXN000756,CUST00013,PROD0060,2024-12-02,5,75.82,379.1
TXN000757,CUST00450,PROD0003,2024-07-09,3,10.28,30.84
TXN000758,CUST00193,PROD0189,2024-07-28,3,29.75,89.25
TXN000759,CUST00122,PROD0108,2024-10-01,4,192.63,770.52
TXN000760,CUST00365,PROD0072,2025-04-18,1,18.34,18.34
TXN000761,CUST00460,PROD0134,2025-03-03,4,143.16,572.64
TXN000762,CUST00235,PROD0192,2024-12-21,1,120.35,120.35
TXN000763,CUST00069,PROD0164,2024-10-14,4,24.22,96.88
TXN000764,CUST00032,PROD0112,2024-09-12,2,54.99,109.98
TXN000765,CUST00436,PROD0081,2025-02-16,4,143.14,572.56
TXN000766,CUST00163,PROD0116,2025-01-13,3,54.39,163.17
TXN000767,CUST00070,PROD0200,2025-03-18,5,30.7,153.5
TXN000768,CUST00085,PROD0116,2025-05-06,4,69.67,278.68
TXN000769,CUST00275,PROD0092,2025-04-29,2,95.86,191.72
TXN000770,CUST00136,PROD0031,2024-11-04,1,39.95,39.95
TXN000771,CUST00156,PROD0181,2024-07-13,5,17.66,88.3
TXN000772,CUST00076,PROD0024,2025-01-13,2,194.0,388.0
TXN000773,CUST00263,PROD0013,2024-12-09,3,59.43,178.29
TXN000774,CUST00016,PROD0104,2025-04-01,4,115.63,462.52
TXN000775,CUST00128,PROD0025,2024-09-21,4,29.36,117.44
TXN000776,CUST00063,PROD0004,2025-04-19,1,167.77,167.77
TXN000777,CUST00067,PROD0051,2025-03-08,4,80.73,322.92
TXN000778,CUST00481,PROD0166,2024-08-11,1,120.64,120.64
TXN000779,CUST00470,PROD0020,2025-02-17,1,199.46,199.46
TXN000780,CUST00463,PROD0166,2025-03-20,4,163.77,655.08
TXN000781,CUST00464,PROD0085,2025-05-13,1,18.11,18.11
TXN000782,CUST00026,PROD0044,2024-11-05,5,92.3,461.5
TXN000783,CUST00255,PROD0008,2024-12-09,4,139.81,559.24
TXN000784,CUST00182,PROD0055,2025-04-02,2,62.25,124.5
TXN000785,CUST00453,PROD0039,2024-11-13,1,126.68,126.68
TXN000786,CUST00126,PROD0166,2024-08-18,3,104.79,314.37
TXN000787,CUST00246,PROD0016,2024-09-21,1,63.16,63.16
TXN000788,CUST00215,PROD0052,2025-04-20,5,57.34,286.7
TXN000789,CUST00407,PROD0005,2024-09-24,4,158.56,634.24
TXN000790,CUST00246,PROD0140,2024-12-28,4,75.37,301.48
TXN000791,CUST00258,PROD0083,2024-09-13,4,61.38,245.52
TXN000792,CUST00164,PROD0153,2025-06-16,2,15.57,31.14
TXN000793,CUST00030,PROD0121,2025-02-06,5,77.91,389.55
TXN000794,CUST00120,PROD0041,2024-09-03,1,57.09,57.09
TXN000795,CUST00137,PROD0137,2025-02-26,1,155.17,155.17
TXN000796,CUST00295,PROD0100,2025-03-09,3,187.69,563.07
TXN000797,CUST00091,PROD0061,2025-04-02,5,70.42,352.1
