customer_id,purchase_date,channel,amount_spent,items_purchased,avg_item_price
CUST00054,2025-06-24,Call Center,235.95,10,23.59
CUST00294,2025-04-12,Online,216.17,5,43.23
CUST00165,2025-05-12,Store,87.08,8,10.88
CUST00192,2024-07-21,Store,722.25,9,80.25
CUST00570,2024-12-23,Online,127.88,9,14.21
CUST00343,2024-10-04,Call Center,547.04,4,136.76
CUST00440,2025-05-24,Mobile,139.92,4,34.98
CUST00242,2025-02-27,Store,292.25,8,36.53
CUST00046,2024-11-10,Online,371.74,8,46.47
CUST00522,2024-12-23,Store,50.19,8,6.27
CUST00049,2024-12-08,Call Center,421.78,1,421.78
CUST00120,2025-01-25,Call Center,35.38,10,3.54
CUST00523,2025-01-05,Online,709.35,9,78.82
CUST00098,2024-04-28,Mobile,239.83,5,47.97
CUST00025,2024-11-30,Store,754.8,5,150.96
CUST00235,2024-10-23,Store,767.94,5,153.59
CUST00101,2025-05-02,Store,791.93,7,113.13
CUST00398,2024-07-30,Store,49.03,7,7.0
CUST00179,2025-02-11,Mobile,39.16,9,4.35
CUST00341,2024-04-03,Mobile,699.02,1,699.02
CUST00196,2024-12-13,Mobile,154.73,10,15.47
CUST00109,2024-09-18,Mobile,563.77,7,80.54
CUST00423,2025-01-17,Store,356.85,9,39.65
CUST00090,2025-05-24,Store,299.07,9,33.23
CUST00321,2025-05-03,Online,686.88,4,171.72
CUST00028,2024-08-12,Online,230.89,7,32.98
CUST00340,2024-12-15,Call Center,547.48,1,547.48
CUST00067,2024-07-08,Mobile,106.15,6,17.69
CUST00062,2024-07-08,Call Center,192.62,5,38.52
CUST00293,2024-08-10,Mobile,689.3,8,86.16
CUST00091,2024-11-04,Call Center,775.47,9,86.16
CUST00467,2025-02-03,Store,412.4,9,45.82
CUST00241,2025-02-12,Online,76.38,4,19.09
CUST00595,2025-02-21,Mobile,280.34,1,280.34
CUST00323,2025-01-21,Call Center,521.99,9,58.0
CUST00197,2024-09-12,Call Center,419.69,9,46.63
CUST00439,2024-02-26,Mobile,552.5,5,110.5
CUST00594,2025-02-06,Mobile,497.86,1,497.86
CUST00276,2024-02-17,Online,390.96,7,55.85
CUST00557,2025-04-16,Mobile,541.2,1,541.2
CUST00315,2024-12-28,Call Center,54.54,6,9.09
CUST00490,2025-04-26,Store,371.04,3,123.68
CUST00346,2024-07-20,Call Center,518.85,1,518.85
CUST00522,2024-07-24,Store,595.6,4,148.9
CUST00291,2024-03-26,Online,440.16,10,44.02
CUST00577,2024-05-23,Store,332.3,9,36.92
CUST00321,2024-08-26,Online,526.44,7,75.21
CUST00593,2024-06-21,Mobile,487.93,7,69.7
CUST00341,2024-03-03,Mobile,766.92,6,127.82
CUST00348,2024-03-11,Online,644.93,10,64.49
CUST00113,2024-11-14,Mobile,550.32,7,78.62
CUST00073,2025-02-07,Store,198.01,3,66.0
CUST00485,2024-10-12,Call Center,490.19,5,98.04
CUST00503,2024-07-11,Mobile,32.5,5,6.5
CUST00375,2024-11-18,Mobile,226.8,2,113.4
CUST00470,2025-01-30,Store,227.45,5,45.49
CUST00262,2025-01-13,Mobile,765.2,9,85.02
CUST00472,2024-03-30,Call Center,616.83,6,102.81
CUST00148,2024-11-05,Online,622.06,8,77.76
CUST00080,2024-06-15,Online,416.98,6,69.5
CUST00135,2024-03-09,Call Center,210.46,10,21.05
CUST00382,2025-03-19,Store,141.2,1,141.2
CUST00102,2025-02-12,Store,439.53,2,219.76
CUST00529,2024-02-25,Store,756.07,7,108.01
CUST00133,2025-01-26,Online,508.95,1,508.95
CUST00027,2024-05-10,Store,496.36,10,49.64
CUST00539,2025-01-21,Mobile,652.91,6,108.82
CUST00362,2024-05-31,Online,720.37,3,240.12
CUST00088,2024-11-19,Store,741.9,4,185.47
CUST00082,2025-01-11,Call Center,502.36,9,55.82
CUST00108,2024-05-31,Online,423.05,4,105.76
CUST00121,2024-05-27,Call Center,401.64,4,100.41
CUST00498,2024-04-15,Mobile,685.31,5,137.06
CUST00468,2025-05-13,Store,618.91,7,88.42
CUST00522,2025-01-09,Store,446.52,8,55.81
CUST00477,2024-09-04,Mobile,693.47,1,693.47
CUST00263,2024-09-09,Store,562.28,9,62.48
CUST00255,2025-04-06,Online,269.7,5,53.94
CUST00109,2025-01-23,Store,458.29,5,91.66
CUST00144,2024-06-21,Online,413.78,8,51.72
CUST00154,2024-10-07,Store,60.51,7,8.64
CUST00222,2025-04-06,Online,57.17,6,9.53
CUST00080,2024-08-19,Online,447.88,3,149.29
CUST00301,2024-03-13,Call Center,462.94,9,51.44
CUST00280,2024-12-07,Call Center,571.81,7,81.69
CUST00543,2024-08-15,Call Center,152.02,4,38.01
CUST00507,2024-12-17,Call Center,422.76,1,422.76
CUST00404,2024-05-19,Online,85.32,5,17.06
CUST00203,2025-04-24,Mobile,250.22,6,41.7
CUST00153,2025-06-12,Mobile,291.2,9,32.36
CUST00260,2024-04-07,Mobile,411.31,8,51.41
CUST00575,2024-12-02,Store,574.64,5,114.93
CUST00360,2025-03-01,Call Center,42.49,1,42.49
CUST00207,2024-02-23,Store,671.18,4,167.79
CUST00498,2025-05-31,Call Center,244.36,1,244.36
CUST00496,2024-05-12,Call Center,605.71,3,201.9
CUST00040,2024-09-16,Store,741.66,7,105.95
CUST00540,2024-11-01,Mobile,116.79,1,116.79
CUST00529,2025-02-19,Mobile,573.02,2,286.51
CUST00057,2024-09-29,Store,638.13,8,79.77
CUST00537,2024-06-24,Mobile,275.68,4,68.92
CUST00386,2024-06-30,Online,757.07,8,94.63
CUST00210,2024-07-02,Mobile,218.0,7,31.14
CUST00161,2025-01-15,Store,589.97,6,98.33
CUST00100,2024-12-27,Online,460.32,2,230.16
CUST00359,2024-05-05,Call Center,185.52,7,26.5
CUST00157,2024-08-07,Call Center,94.68,7,13.53
CUST00566,2024-06-26,Online,357.68,3,119.23
CUST00511,2025-05-21,Mobile,43.51,1,43.51
CUST00398,2024-09-06,Call Center,183.39,4,45.85
CUST00481,2024-12-04,Online,124.21,10,12.42
CUST00573,2025-02-10,Call Center,512.98,3,170.99
CUST00440,2025-03-26,Call Center,399.88,1,399.88
CUST00363,2024-08-19,Mobile,121.42,5,24.28
CUST00566,2024-12-23,Call Center,389.21,8,48.65
CUST00127,2024-10-22,Online,314.35,2,157.18
CUST00296,2024-10-12,Store,471.91,1,471.91
CUST00299,2024-05-27,Online,661.64,2,330.82
CUST00202,2024-05-29,Mobile,554.63,6,92.44
CUST00490,2025-04-04,Online,238.58,9,26.51
CUST00437,2024-07-18,Mobile,109.85,9,12.21
CUST00542,2025-02-12,Mobile,626.33,3,208.78
CUST00084,2024-04-10,Store,528.38,6,88.06
CUST00423,2024-02-25,Call Center,256.59,6,42.76
CUST00149,2024-07-31,Online,41.15,2,20.57
CUST00492,2024-07-29,Call Center,710.18,4,177.54
CUST00007,2024-12-22,Mobile,606.99,7,86.71
CUST00297,2024-07-25,Call Center,137.72,5,27.54
CUST00026,2024-05-12,Mobile,327.18,8,40.9
CUST00448,2024-04-21,Online,760.26,10,76.03
CUST00196,2024-08-07,Mobile,481.11,10,48.11
CUST00056,2024-10-25,Store,756.42,6,126.07
CUST00200,2025-03-27,Online,177.16,7,25.31
CUST00435,2025-06-02,Online,522.9,5,104.58
CUST00470,2024-07-15,Call Center,710.81,4,177.7
CUST00501,2025-04-26,Store,632.12,9,70.24
CUST00365,2024-03-27,Mobile,600.18,10,60.02
CUST00037,2025-05-19,Call Center,422.83,4,105.71
CUST00072,2024-06-24,Call Center,216.48,8,27.06
CUST00076,2024-06-08,Call Center,255.48,3,85.16
CUST00590,2025-02-13,Online,46.66,5,9.33
CUST00001,2025-06-07,Mobile,98.37,4,24.59
CUST00162,2024-11-26,Online,396.78,5,79.36
CUST00131,2025-02-22,Online,547.94,7,78.28
CUST00444,2024-08-21,Mobile,303.59,9,33.73
CUST00004,2024-11-10,Online,235.68,5,47.14
CUST00006,2024-10-19,Store,397.06,8,49.63
CUST00062,2024-06-04,Call Center,538.16,6,89.69
CUST00500,2024-03-21,Store,486.51,6,81.08
CUST00172,2024-11-07,Call Center,751.59,2,375.8
CUST00506,2024-02-29,Store,572.81,4,143.2
CUST00236,2024-10-28,Call Center,355.59,3,118.53
CUST00264,2024-08-18,Online,41.7,1,41.7
CUST00395,2024-05-01,Mobile,579.35,9,64.37
CUST00250,2025-01-03,Store,284.13,7,40.59
CUST00170,2024-10-02,Mobile,37.9,10,3.79
CUST00086,2024-02-17,Store,706.63,9,78.51
CUST00270,2024-11-04,Call Center,551.47,5,110.29
CUST00051,2024-06-25,Store,577.57,10,57.76
CUST00510,2024-08-03,Online,559.66,9,62.18
CUST00374,2025-02-17,Call Center,404.19,8,50.52
CUST00030,2025-04-16,Store,91.41,6,15.23
CUST00136,2025-05-23,Call Center,713.08,9,79.23
CUST00349,2024-12-05,Mobile,67.92,3,22.64
CUST00365,2024-12-06,Call Center,741.62,10,74.16
CUST00376,2024-10-08,Store,639.97,2,319.99
CUST00574,2024-12-01,Call Center,439.35,9,48.82
CUST00228,2024-03-15,Mobile,169.05,6,28.18
CUST00329,2025-06-07,Call Center,396.93,10,39.69
CUST00172,2024-06-04,Mobile,139.21,7,19.89
CUST00400,2025-01-31,Call Center,752.45,5,150.49
CUST00322,2025-02-05,Store,745.32,8,93.17
CUST00367,2024-03-17,Store,40.8,3,13.6
CUST00230,2024-07-17,Online,180.41,2,90.2
CUST00267,2025-03-22,Online,714.32,4,178.58
CUST00058,2024-09-21,Store,406.01,7,58.0
CUST00342,2025-03-14,Mobile,662.39,10,66.24
CUST00176,2024-12-29,Store,317.58,4,79.39
CUST00584,2025-04-29,Store,93.86,5,18.77
CUST00311,2025-02-11,Store,754.87,10,75.49
CUST00403,2024-11-13,Mobile,442.74,2,221.37
CUST00231,2025-05-10,Store,512.31,7,73.19
CUST00190,2024-04-01,Call Center,721.68,8,90.21
CUST00196,2024-12-24,Store,118.91,8,14.86
CUST00446,2025-04-08,Call Center,37.01,1,37.01
CUST00020,2024-12-01,Store,38.61,1,38.61
CUST00143,2025-05-03,Online,704.12,7,100.59
CUST00573,2024-04-10,Call Center,18.75,10,1.88
CUST00293,2024-11-12,Online,505.97,5,101.19
CUST00484,2025-01-05,Call Center,489.7,7,69.96
CUST00217,2024-12-04,Online,450.38,1,450.38
CUST00043,2024-11-21,Store,412.8,7,58.97
CUST00446,2024-07-15,Online,374.94,9,41.66
CUST00579,2025-02-05,Online,322.38,7,46.05
CUST00314,2024-05-01,Call Center,429.01,6,71.5
CUST00228,2024-02-18,Online,703.13,10,70.31
CUST00598,2025-03-30,Mobile,422.56,2,211.28
CUST00227,2024-11-03,Online,394.56,7,56.37
CUST00231,2024-02-29,Call Center,77.38,10,7.74
CUST00066,2024-12-22,Call Center,550.56,1,550.56
CUST00022,2024-11-25,Online,115.11,3,38.37
CUST00324,2024-06-11,Mobile,730.06,5,146.01
CUST00433,2025-06-21,Store,651.29,2,325.64
CUST00228,2024-10-08,Call Center,81.33,6,13.55
CUST00214,2024-06-25,Mobile,172.64,4,43.16
CUST00483,2024-05-25,Mobile,324.14,8,40.52
CUST00474,2025-05-15,Store,760.22,10,76.02
CUST00001,2025-02-19,Mobile,243.4,6,40.57
CUST00162,2024-07-16,Online,437.47,1,437.47
CUST00200,2025-01-08,Mobile,281.29,4,70.32
CUST00045,2024-11-10,Store,694.42,7,99.2
CUST00337,2025-06-08,Call Center,59.02,4,14.76
CUST00320,2025-05-25,Online,181.26,4,45.31
CUST00517,2024-07-22,Online,565.5,8,70.69
CUST00335,2025-02-20,Store,770.87,1,770.87
CUST00103,2024-08-14,Store,565.92,6,94.32
CUST00118,2025-06-19,Store,709.39,2,354.69
CUST00460,2024-10-26,Store,331.89,2,165.94
CUST00005,2024-05-15,Call Center,599.82,1,599.82
CUST00125,2025-03-01,Call Center,226.32,8,28.29
CUST00109,2024-10-19,Call Center,204.59,1,204.59
CUST00301,2025-03-18,Call Center,791.41,7,113.06
CUST00508,2025-04-11,Store,680.41,5,136.08
CUST00218,2024-06-06,Online,693.73,10,69.37
CUST00509,2025-04-16,Online,682.54,7,97.51
CUST00424,2025-01-06,Mobile,602.29,9,66.92
CUST00076,2025-05-07,Call Center,126.99,5,25.4
CUST00233,2024-09-16,Call Center,244.85,7,34.98
CUST00382,2024-07-12,Call Center,211.12,10,21.11
CUST00188,2024-02-23,Online,15.57,3,5.19
CUST00562,2024-05-20,Store,539.76,10,53.98
CUST00220,2025-03-03,Mobile,566.98,3,188.99
CUST00035,2024-07-09,Mobile,518.08,2,259.04
CUST00405,2024-07-04,Online,172.43,8,21.55
CUST00187,2024-07-12,Mobile,518.65,1,518.65
CUST00292,2025-04-10,Online,635.65,5,127.13
CUST00286,2025-03-10,Call Center,320.34,5,64.07
CUST00414,2024-10-24,Online,393.45,8,49.18
CUST00281,2024-10-26,Call Center,497.07,1,497.07
CUST00119,2024-09-25,Mobile,370.77,8,46.35
CUST00526,2024-09-23,Store,725.55,2,362.77
CUST00004,2024-11-17,Call Center,540.47,3,180.16
CUST00279,2025-06-26,Call Center,261.42,6,43.57
CUST00096,2024-05-16,Online,355.44,4,88.86
CUST00284,2024-09-06,Online,511.29,5,102.26
CUST00075,2024-05-08,Store,16.99,4,4.25
CUST00392,2024-12-12,Mobile,65.07,4,16.27
CUST00228,2025-02-04,Online,694.38,1,694.38
CUST00033,2024-04-04,Call Center,153.33,7,21.9
CUST00517,2024-10-24,Online,637.26,10,63.73
CUST00025,2024-08-16,Online,330.56,9,36.73
CUST00446,2024-07-25,Store,368.41,1,368.41
CUST00345,2024-08-14,Store,595.92,4,148.98
CUST00412,2024-10-26,Call Center,464.21,7,66.32
CUST00566,2025-02-15,Call Center,521.62,9,57.96
CUST00156,2025-06-08,Online,793.34,3,264.45
CUST00133,2024-07-08,Mobile,138.26,7,19.75
CUST00055,2024-12-25,Online,98.1,4,24.52
CUST00101,2025-03-26,Mobile,355.11,8,44.39
CUST00190,2025-02-04,Store,533.77,1,533.77
CUST00103,2025-05-04,Mobile,565.3,10,56.53
CUST00442,2024-10-29,Store,141.4,2,70.7
CUST00412,2024-02-26,Store,67.4,8,8.43
CUST00135,2024-06-21,Online,110.38,5,22.08
CUST00518,2024-08-08,Mobile,254.0,10,25.4
CUST00008,2024-09-19,Online,751.64,6,125.27
CUST00381,2024-10-03,Store,406.97,3,135.66
CUST00575,2024-11-05,Mobile,555.72,3,185.24
CUST00495,2024-04-22,Store,340.94,6,56.82
CUST00413,2024-04-29,Online,391.95,6,65.33
CUST00306,2024-03-25,Store,646.79,7,92.4
CUST00534,2024-04-03,Mobile,264.66,4,66.17
CUST00067,2024-03-07,Mobile,273.57,4,68.39
CUST00389,2024-03-17,Call Center,614.13,3,204.71
CUST00577,2024-11-14,Call Center,477.24,6,79.54
CUST00203,2024-03-21,Online,658.08,7,94.01
CUST00553,2024-08-03,Store,449.85,3,149.95
CUST00302,2024-08-16,Mobile,250.16,3,83.39
CUST00018,2025-04-06,Store,550.64,9,61.18
CUST00593,2025-03-22,Online,690.67,8,86.33
CUST00143,2025-02-06,Mobile,529.82,5,105.96
CUST00414,2024-03-10,Online,572.96,2,286.48
CUST00569,2025-06-09,Mobile,90.86,6,15.14
CUST00593,2024-10-18,Online,259.34,3,86.45
CUST00534,2024-10-23,Online,498.02,2,249.01
CUST00194,2025-06-06,Mobile,207.19,4,51.8
CUST00362,2024-08-16,Online,109.47,10,10.95
CUST00118,2025-06-16,Mobile,413.37,9,45.93
CUST00356,2025-05-21,Mobile,681.02,5,136.2
CUST00215,2025-06-02,Store,499.46,8,62.43
CUST00098,2024-02-23,Call Center,251.18,5,50.24
CUST00187,2024-03-09,Mobile,52.12,4,13.03
CUST00515,2024-05-17,Online,98.96,5,19.79
CUST00396,2024-08-24,Store,559.01,5,111.8
CUST00485,2025-03-13,Store,729.29,4,182.32
CUST00230,2024-08-24,Call Center,118.92,5,23.78
CUST00494,2024-03-24,Store,123.76,8,15.47
CUST00152,2025-05-03,Mobile,53.75,7,7.68
CUST00312,2024-10-07,Online,622.68,3,207.56
CUST00329,2025-05-04,Online,554.42,5,110.88
CUST00597,2024-09-18,Store,578.92,9,64.32
CUST00185,2024-03-06,Mobile,483.3,1,483.3
CUST00307,2024-09-29,Mobile,763.67,2,381.83
CUST00593,2024-11-08,Online,743.8,5,148.76
CUST00007,2024-11-27,Mobile,671.06,3,223.69
CUST00125,2024-12-26,Call Center,421.19,6,70.2
CUST00119,2025-04-15,Call Center,56.17,9,6.24
CUST00052,2024-07-06,Online,360.06,5,72.01
CUST00276,2024-09-10,Online,478.71,10,47.87
CUST00354,2025-05-14,Call Center,690.34,8,86.29
CUST00227,2025-01-20,Online,317.51,10,31.75
CUST00212,2024-06-03,Call Center,645.58,6,107.6
CUST00138,2025-05-13,Online,792.08,9,88.01
CUST00082,2025-01-05,Mobile,639.61,8,79.95
CUST00184,2025-01-03,Online,690.16,9,76.68
CUST00493,2025-05-24,Call Center,421.35,1,421.35
CUST00187,2024-03-23,Online,206.86,9,22.98
CUST00034,2025-01-10,Mobile,405.36,2,202.68
CUST00593,2024-09-23,Call Center,241.24,4,60.31
CUST00565,2024-04-11,Mobile,447.98,7,64.0
CUST00318,2024-07-27,Online,332.43,6,55.41
CUST00544,2024-05-28,Call Center,464.21,2,232.1
CUST00021,2024-04-29,Online,463.11,10,46.31
CUST00004,2024-07-20,Call Center,468.98,4,117.25
CUST00118,2025-02-03,Call Center,495.26,3,165.09
CUST00434,2025-05-03,Online,547.67,5,109.53
CUST00314,2025-05-27,Mobile,474.07,5,94.81
CUST00500,2025-04-08,Store,769.21,6,128.2
CUST00406,2024-11-17,Mobile,202.06,3,67.35
CUST00293,2024-12-26,Mobile,137.61,3,45.87
CUST00498,2024-06-11,Store,106.45,7,15.21
CUST00418,2024-07-10,Mobile,620.9,9,68.99
CUST00430,2024-10-18,Call Center,447.82,5,89.56
CUST00301,2025-02-08,Mobile,155.04,4,38.76
CUST00136,2025-04-17,Mobile,275.84,9,30.65
CUST00474,2024-08-31,Call Center,765.71,6,127.62
CUST00138,2025-04-13,Mobile,293.02,4,73.25
CUST00528,2024-09-27,Mobile,701.22,4,175.31
CUST00173,2024-07-03,Store,129.35,10,12.93
CUST00268,2024-03-23,Online,97.96,8,12.24
CUST00562,2024-10-15,Store,739.06,2,369.53
CUST00439,2024-06-11,Online,627.99,5,125.6
CUST00330,2024-08-30,Mobile,752.88,4,188.22
CUST00279,2025-04-04,Online,137.03,5,27.41
CUST00431,2025-05-07,Online,182.93,5,36.59
CUST00042,2025-01-03,Store,520.31,8,65.04
CUST00082,2024-07-19,Call Center,790.71,10,79.07
CUST00532,2024-07-06,Call Center,258.96,4,64.74
CUST00029,2025-05-28,Online,312.88,3,104.29
CUST00137,2024-09-14,Mobile,703.1,7,100.44
CUST00555,2024-02-25,Online,742.06,1,742.06
CUST00099,2024-09-12,Online,42.57,1,42.57
CUST00415,2024-07-20,Call Center,437.13,10,43.71
CUST00493,2024-06-02,Call Center,64.87,6,10.81
CUST00582,2025-02-05,Call Center,289.47,4,72.37
CUST00365,2024-12-24,Call Center,230.88,8,28.86
CUST00280,2025-03-26,Call Center,363.82,3,121.27
CUST00546,2025-01-16,Call Center,374.11,2,187.06
CUST00435,2024-10-18,Store,784.9,4,196.22
CUST00170,2024-12-20,Call Center,24.69,7,3.53
CUST00139,2024-05-13,Store,472.27,2,236.13
CUST00487,2024-03-30,Store,276.65,4,69.16
CUST00252,2025-01-27,Call Center,640.41,6,106.73
CUST00095,2025-04-14,Mobile,757.35,5,151.47
CUST00319,2024-03-07,Mobile,497.41,8,62.18
CUST00412,2024-10-01,Store,636.8,1,636.8
CUST00252,2024-10-01,Store,629.54,9,69.95
CUST00342,2024-02-26,Store,536.97,5,107.39
CUST00226,2024-03-26,Online,81.51,1,81.51
CUST00217,2025-04-01,Store,48.16,7,6.88
CUST00083,2024-12-11,Store,211.76,10,21.18
CUST00205,2024-12-15,Store,772.77,6,128.79
CUST00136,2025-03-21,Mobile,311.62,10,31.16
CUST00312,2024-09-24,Online,537.43,7,76.78
CUST00089,2024-08-06,Call Center,33.41,10,3.34
CUST00030,2024-03-12,Online,483.61,10,48.36
CUST00200,2025-04-13,Call Center,762.09,1,762.09
CUST00005,2024-09-11,Store,257.92,8,32.24
CUST00068,2024-02-22,Mobile,659.81,10,65.98
CUST00463,2025-03-13,Online,210.23,5,42.05
CUST00480,2025-04-21,Store,108.65,9,12.07
CUST00292,2025-06-24,Call Center,634.86,10,63.49
CUST00237,2024-07-31,Store,300.85,10,30.09
CUST00158,2024-06-30,Store,121.06,3,40.35
CUST00127,2024-10-27,Online,347.22,2,173.61
CUST00147,2025-06-07,Mobile,72.68,9,8.08
CUST00190,2025-06-22,Mobile,352.3,10,35.23
CUST00428,2024-03-20,Mobile,250.92,7,35.85
CUST00533,2025-03-09,Call Center,537.69,1,537.69
CUST00234,2024-06-16,Store,400.28,7,57.18
CUST00480,2024-12-19,Mobile,644.89,7,92.13
CUST00258,2024-05-14,Store,711.75,3,237.25
CUST00208,2024-04-01,Call Center,265.59,6,44.26
CUST00518,2024-08-12,Call Center,226.44,2,113.22
CUST00512,2024-05-15,Store,503.79,4,125.95
CUST00394,2024-10-19,Mobile,527.09,3,175.7
CUST00034,2024-11-14,Online,454.69,2,227.34
CUST00011,2024-07-30,Store,210.13,3,70.04
CUST00212,2024-12-26,Call Center,187.57,10,18.76
CUST00229,2024-05-23,Call Center,168.44,8,21.05
CUST00576,2025-02-28,Mobile,493.87,3,164.62
CUST00422,2024-10-08,Mobile,317.53,10,31.75
CUST00277,2025-02-12,Store,640.22,7,91.46
CUST00114,2024-06-21,Mobile,530.09,3,176.7
CUST00371,2024-09-29,Store,734.17,10,73.42
CUST00322,2025-05-29,Online,456.16,5,91.23
CUST00040,2025-05-08,Store,313.74,9,34.86
CUST00422,2025-05-21,Call Center,570.88,8,71.36
CUST00261,2025-04-13,Online,753.73,1,753.73
CUST00469,2024-11-20,Online,709.85,8,88.73
CUST00506,2024-04-04,Online,755.75,7,107.96
CUST00223,2024-02-18,Call Center,508.11,4,127.03
CUST00330,2024-11-11,Mobile,35.64,3,11.88
CUST00249,2024-12-12,Call Center,376.67,9,41.85
CUST00598,2025-04-24,Call Center,666.74,9,74.08
CUST00273,2024-07-20,Online,392.04,2,196.02
CUST00227,2024-06-04,Online,226.73,5,45.35
CUST00331,2024-03-16,Online,758.67,8,94.83
CUST00540,2024-08-22,Online,679.58,6,113.26
CUST00078,2024-08-29,Store,253.12,9,28.12
CUST00383,2024-12-20,Store,396.01,9,44.0
CUST00140,2025-01-28,Store,641.41,4,160.35
CUST00340,2024-02-21,Call Center,241.89,9,26.88
CUST00377,2024-04-30,Online,666.78,5,133.36
CUST00330,2025-02-09,Mobile,738.55,6,123.09
CUST00229,2025-06-07,Call Center,235.61,6,39.27
CUST00497,2024-12-18,Store,410.22,10,41.02
CUST00264,2024-10-30,Call Center,146.55,6,24.43
CUST00155,2024-05-12,Call Center,235.45,3,78.48
CUST00443,2024-06-28,Online,195.57,2,97.78
CUST00309,2024-06-25,Online,150.13,6,25.02
CUST00330,2025-03-15,Mobile,204.2,10,20.42
CUST00528,2024-06-28,Store,285.81,2,142.91
CUST00535,2024-08-17,Call Center,348.61,10,34.86
CUST00225,2024-08-10,Store,582.89,8,72.86
CUST00267,2024-05-20,Online,135.6,4,33.9
CUST00447,2024-06-05,Online,147.55,2,73.78
CUST00383,2025-03-26,Online,629.42,7,89.92
CUST00336,2025-01-02,Call Center,108.33,4,27.08
CUST00172,2024-10-10,Store,200.87,2,100.44
CUST00350,2024-12-31,Mobile,534.75,7,76.39
CUST00312,2024-03-26,Online,652.24,7,93.18
CUST00391,2024-08-13,Store,697.99,6,116.33
CUST00318,2024-10-22,Call Center,745.78,10,74.58
CUST00484,2024-06-16,Online,374.64,9,41.63
CUST00431,2025-05-27,Online,759.51,1,759.51
CUST00219,2024-03-19,Store,133.66,6,22.28
CUST00030,2025-01-01,Mobile,49.94,2,24.97
CUST00278,2024-12-13,Mobile,506.84,8,63.35
CUST00343,2024-11-04,Store,44.09,3,14.7
CUST00261,2025-05-04,Online,745.89,10,74.59
CUST00324,2024-08-09,Mobile,22.18,5,4.44
CUST00062,2024-07-24,Online,559.28,1,559.28
CUST00365,2024-07-26,Online,389.83,7,55.69
CUST00498,2024-11-01,Mobile,543.95,9,60.44
CUST00337,2024-04-24,Call Center,545.76,10,54.58
CUST00319,2024-08-04,Mobile,240.4,3,80.13
CUST00148,2024-08-23,Store,609.63,9,67.74
CUST00324,2025-05-31,Store,277.13,3,92.38
CUST00023,2024-04-15,Store,390.97,7,55.85
CUST00535,2025-04-24,Online,202.38,9,22.49
CUST00192,2024-09-25,Call Center,536.52,2,268.26
CUST00394,2024-11-20,Store,250.67,6,41.78
CUST00061,2025-03-21,Call Center,260.64,10,26.06
CUST00250,2024-03-24,Call Center,461.32,2,230.66
CUST00180,2024-09-19,Online,420.68,9,46.74
CUST00533,2024-09-19,Online,321.78,10,32.18
CUST00142,2024-12-09,Store,71.29,6,11.88
CUST00503,2024-10-13,Online,72.15,3,24.05
CUST00109,2024-03-18,Mobile,660.7,6,110.12
CUST00095,2024-12-14,Mobile,627.8,5,125.56
CUST00184,2025-05-11,Online,65.46,5,13.09
CUST00299,2024-10-28,Store,287.6,8,35.95
CUST00243,2024-03-28,Mobile,120.25,3,40.08
CUST00334,2024-10-15,Mobile,784.85,5,156.97
CUST00284,2025-04-03,Call Center,552.56,5,110.51
CUST00056,2024-11-09,Store,229.69,9,25.52
CUST00421,2024-12-29,Mobile,235.15,2,117.58
CUST00425,2025-05-10,Mobile,798.17,9,88.69
CUST00036,2024-12-05,Call Center,100.1,2,50.05
CUST00066,2024-04-21,Store,549.71,1,549.71
CUST00071,2025-06-27,Online,218.3,7,31.19
CUST00514,2024-12-09,Mobile,53.48,1,53.48
CUST00286,2024-06-16,Call Center,380.06,6,63.34
CUST00025,2024-08-20,Store,226.54,8,28.32
CUST00335,2024-07-07,Mobile,287.14,3,95.71
CUST00308,2024-06-19,Store,567.99,4,142.0
CUST00577,2024-10-29,Online,795.95,2,397.98
CUST00014,2024-08-10,Store,248.29,2,124.14
CUST00223,2024-10-14,Mobile,383.55,4,95.89
CUST00002,2025-03-27,Online,599.46,6,99.91
CUST00193,2024-07-14,Mobile,328.46,8,41.06
CUST00350,2024-07-19,Store,17.25,10,1.73
CUST00064,2024-10-17,Online,184.09,7,26.3
CUST00408,2025-06-25,Store,686.73,5,137.35
CUST00022,2024-06-18,Mobile,788.25,6,131.38
CUST00250,2024-10-18,Mobile,341.28,9,37.92
CUST00229,2024-03-07,Mobile,380.99,6,63.5
CUST00428,2025-06-17,Call Center,56.62,2,28.31
CUST00443,2024-11-14,Store,265.94,3,88.65
CUST00134,2024-08-28,Call Center,644.85,3,214.95
CUST00201,2024-11-07,Mobile,672.35,2,336.18
CUST00574,2024-04-17,Call Center,792.41,5,158.48
CUST00465,2024-12-19,Store,451.51,2,225.75
CUST00559,2024-06-18,Call Center,279.47,10,27.95
CUST00488,2025-01-21,Mobile,688.66,10,68.87
CUST00304,2024-11-07,Store,362.78,5,72.56
CUST00573,2025-03-06,Mobile,506.74,9,56.3
CUST00273,2025-02-15,Mobile,530.69,7,75.81
CUST00148,2024-09-07,Mobile,700.89,6,116.81
CUST00573,2025-03-04,Mobile,770.33,5,154.07
CUST00007,2025-06-29,Store,786.37,3,262.12
CUST00249,2024-11-14,Store,655.37,7,93.62
CUST00563,2025-02-08,Store,97.2,1,97.2
CUST00587,2024-05-16,Online,474.85,8,59.36
CUST00270,2025-02-17,Online,667.77,4,166.94
CUST00345,2024-10-18,Call Center,762.44,9,84.72
