order_id,customer_id,product_id,order_date,category,segment,sales_amount,discount_rate,profit_amount
ORD000295,CUST00271,PROD0091,2023-11-12,Furniture,Home Office,609.03,0.217,63.66
ORD000296,CUST00242,PROD0026,2023-12-03,Office Supplies,Consumer,376.47,0.135,133.54
ORD000297,CUST00376,PROD0063,2024-08-27,Technology,Corporate,295.46,0.152,39.63
ORD000298,CUST00218,PROD0140,2024-06-20,Office Supplies,Corporate,119.95,0.168,24.45
ORD000299,CUST00088,PROD0083,2023-10-27,Technology,Consumer,207.34,0.082,70.96
ORD000300,CUST00128,PROD0064,2024-11-24,Office Supplies,Home Office,46.17,0.193,7.47
ORD000301,CUST00040,PROD0147,2023-09-13,Furniture,Corporate,240.71,0.219,28.52
ORD000302,CUST00383,PROD0081,2024-01-19,Furniture,Consumer,444.79,0.214,128.17
ORD000303,CUST00212,PROD0074,2024-09-12,Office Supplies,Corporate,565.24,0.091,142.87
ORD000304,CUST00269,PROD0037,2024-11-27,Technology,Corporate,847.88,0.098,255.82
ORD000305,CUST00030,PROD0058,2023-08-15,Technology,Home Office,825.79,0.299,316.46
ORD000306,CUST00357,PROD0035,2025-01-22,Office Supplies,Consumer,110.85,0.246,30.95
ORD000307,CUST00209,PROD0106,2025-04-16,Technology,Home Office,425.87,0.057,87.01
ORD000308,CUST00131,PROD0003,2023-09-25,Technology,Consumer,791.19,0.227,121.07
ORD000309,CUST00087,PROD0101,2024-10-29,Furniture,Corporate,562.5,0.289,184.1
ORD000310,CUST00173,PROD0139,2023-08-20,Office Supplies,Corporate,774.32,0.271,160.01
ORD000311,CUST00302,PROD0126,2024-01-20,Office Supplies,Home Office,264.9,0.099,64.17
ORD000312,CUST00160,PROD0011,2025-06-14,Furniture,Home Office,799.65,0.112,166.46
ORD000313,CUST00143,PROD0120,2024-05-16,Furniture,Corporate,297.69,0.207,80.39
ORD000314,CUST00137,PROD0108,2024-05-26,Technology,Home Office,729.39,0.007,241.11
ORD000315,CUST00268,PROD0140,2023-09-03,Office Supplies,Corporate,215.85,0.09,80.12
ORD000316,CUST00023,PROD0015,2023-11-27,Office Supplies,Home Office,528.19,0.175,153.85
ORD000317,CUST00341,PROD0016,2024-11-02,Furniture,Home Office,466.28,0.062,85.0
ORD000318,CUST00185,PROD0051,2024-12-24,Furniture,Consumer,288.02,0.173,87.85
ORD000319,CUST00237,PROD0111,2023-11-13,Furniture,Corporate,159.86,0.271,34.14
ORD000320,CUST00263,PROD0015,2025-01-10,Furniture,Consumer,698.43,0.213,259.43
ORD000321,CUST00281,PROD0019,2024-12-24,Technology,Corporate,386.43,0.123,71.06
ORD000322,CUST00185,PROD0105,2024-05-09,Furniture,Corporate,546.05,0.066,133.99
ORD000323,CUST00378,PROD0088,2025-02-04,Office Supplies,Corporate,52.76,0.079,10.92
ORD000324,CUST00392,PROD0087,2024-01-31,Furniture,Consumer,690.24,0.292,124.12
ORD000325,CUST00375,PROD0047,2025-04-05,Furniture,Corporate,88.67,0.237,11.85
ORD000326,CUST00090,PROD0034,2023-12-02,Technology,Corporate,327.79,0.154,37.73
ORD000327,CUST00114,PROD0023,2023-07-26,Office Supplies,Corporate,370.65,0.128,79.38
ORD000328,CUST00067,PROD0142,2025-06-04,Office Supplies,Home Office,75.09,0.111,25.66
ORD000329,CUST00078,PROD0058,2025-05-26,Furniture,Corporate,267.01,0.068,99.66
ORD000330,CUST00254,PROD0090,2024-03-05,Technology,Consumer,776.82,0.106,310.47
ORD000331,CUST00197,PROD0114,2025-03-09,Furniture,Consumer,212.45,0.22,59.19
ORD000332,CUST00299,PROD0112,2023-11-07,Office Supplies,Home Office,932.82,0.11,148.77
ORD000333,CUST00342,PROD0075,2025-04-29,Furniture,Home Office,347.13,0.292,64.04
ORD000334,CUST00095,PROD0108,2025-05-11,Technology,Consumer,412.62,0.062,108.66
ORD000335,CUST00324,PROD0005,2025-04-27,Office Supplies,Consumer,894.05,0.027,344.85
ORD000336,CUST00038,PROD0037,2023-09-06,Furniture,Consumer,848.06,0.184,210.41
ORD000337,CUST00118,PROD0132,2025-06-17,Office Supplies,Home Office,218.2,0.228,69.56
ORD000338,CUST00173,PROD0095,2024-11-06,Office Supplies,Corporate,451.93,0.187,109.8
ORD000339,CUST00376,PROD0105,2025-01-17,Furniture,Corporate,90.7,0.134,11.36
ORD000340,CUST00306,PROD0020,2025-01-21,Furniture,Consumer,654.59,0.229,145.12
ORD000341,CUST00246,PROD0115,2023-11-13,Technology,Corporate,725.64,0.021,110.9
ORD000342,CUST00282,PROD0107,2023-12-10,Furniture,Home Office,111.85,0.06,30.38
ORD000343,CUST00118,PROD0083,2024-04-29,Technology,Consumer,216.28,0.243,75.46
ORD000344,CUST00283,PROD0060,2024-03-22,Technology,Home Office,440.48,0.268,147.77
ORD000345,CUST00112,PROD0078,2023-07-31,Technology,Home Office,578.59,0.049,144.77
ORD000346,CUST00360,PROD0067,2025-02-11,Office Supplies,Home Office,353.94,0.112,63.26
ORD000347,CUST00253,PROD0131,2025-01-26,Furniture,Corporate,33.01,0.243,7.42
ORD000348,CUST00395,PROD0033,2024-12-04,Technology,Home Office,860.89,0.059,302.98
ORD000349,CUST00172,PROD0028,2025-05-28,Technology,Home Office,149.67,0.184,28.59
ORD000350,CUST00034,PROD0150,2024-05-18,Office Supplies,Consumer,231.05,0.176,76.42
ORD000351,CUST00210,PROD0148,2025-04-20,Office Supplies,Consumer,351.13,0.004,117.56
ORD000352,CUST00030,PROD0124,2024-02-07,Office Supplies,Corporate,501.15,0.171,180.27
ORD000353,CUST00153,PROD0044,2023-11-15,Technology,Corporate,307.04,0.173,70.21
ORD000354,CUST00104,PROD0122,2024-07-28,Technology,Consumer,491.93,0.033,93.16
ORD000355,CUST00197,PROD0028,2024-06-15,Technology,Consumer,381.31,0.205,69.42
ORD000356,CUST00175,PROD0007,2025-03-13,Technology,Home Office,30.2,0.204,8.66
ORD000357,CUST00185,PROD0049,2024-05-30,Technology,Home Office,940.57,0.219,247.99
ORD000358,CUST00085,PROD0122,2023-11-29,Furniture,Home Office,380.78,0.167,82.54
ORD000359,CUST00095,PROD0071,2023-10-05,Office Supplies,Home Office,358.94,0.185,134.7
ORD000360,CUST00260,PROD0133,2024-04-19,Office Supplies,Corporate,964.64,0.198,255.83
ORD000361,CUST00237,PROD0037,2024-08-04,Office Supplies,Corporate,702.02,0.274,208.45
ORD000362,CUST00253,PROD0062,2023-09-22,Furniture,Home Office,850.92,0.244,240.76
ORD000363,CUST00111,PROD0069,2025-03-11,Furniture,Home Office,407.28,0.156,146.73
ORD000364,CUST00348,PROD0057,2025-05-01,Office Supplies,Home Office,500.68,0.167,149.19
ORD000365,CUST00041,PROD0013,2024-10-16,Furniture,Consumer,893.47,0.077,137.95
ORD000366,CUST00023,PROD0104,2023-07-22,Technology,Corporate,856.16,0.208,157.82
ORD000367,CUST00157,PROD0017,2023-10-06,Technology,Home Office,713.58,0.234,180.94
ORD000368,CUST00037,PROD0088,2023-07-08,Furniture,Corporate,767.74,0.154,293.93
ORD000369,CUST00191,PROD0111,2025-04-08,Technology,Corporate,483.14,0.213,144.53
ORD000370,CUST00131,PROD0061,2024-03-06,Office Supplies,Corporate,580.52,0.028,229.64
ORD000371,CUST00353,PROD0092,2024-12-12,Office Supplies,Corporate,658.11,0.08,117.33
ORD000372,CUST00217,PROD0148,2025-03-11,Furniture,Consumer,68.81,0.078,15.12
ORD000373,CUST00023,PROD0121,2023-11-14,Technology,Home Office,780.57,0.124,236.01
ORD000374,CUST00378,PROD0070,2024-09-25,Furniture,Consumer,411.13,0.21,106.25
ORD000375,CUST00391,PROD0113,2023-11-18,Office Supplies,Home Office,468.2,0.171,57.23
ORD000376,CUST00271,PROD0079,2024-01-08,Technology,Consumer,494.55,0.107,57.53
ORD000377,CUST00144,PROD0030,2024-12-24,Office Supplies,Home Office,896.8,0.274,357.75
ORD000378,CUST00354,PROD0031,2024-07-05,Technology,Home Office,771.15,0.107,77.34
ORD000379,CUST00302,PROD0080,2023-12-30,Office Supplies,Consumer,27.92,0.139,8.02
ORD000380,CUST00068,PROD0083,2024-04-04,Furniture,Corporate,186.63,0.054,20.47
ORD000381,CUST00304,PROD0002,2024-03-09,Furniture,Consumer,408.88,0.094,93.3
ORD000382,CUST00331,PROD0016,2023-08-16,Office Supplies,Consumer,257.96,0.166,33.06
ORD000383,CUST00282,PROD0140,2024-01-29,Furniture,Home Office,401.62,0.029,54.68
ORD000384,CUST00139,PROD0042,2025-04-02,Office Supplies,Home Office,510.37,0.143,192.11
ORD000385,CUST00352,PROD0099,2024-12-02,Technology,Home Office,598.55,0.194,194.22
ORD000386,CUST00157,PROD0003,2023-07-02,Furniture,Corporate,140.21,0.081,26.35
ORD000387,CUST00172,PROD0064,2025-04-28,Office Supplies,Home Office,42.25,0.059,15.45
ORD000388,CUST00396,PROD0082,2024-08-04,Technology,Corporate,567.52,0.119,135.51
ORD000389,CUST00322,PROD0091,2024-03-01,Technology,Home Office,999.76,0.121,192.71
ORD000390,CUST00191,PROD0021,2024-12-31,Furniture,Corporate,712.05,0.086,148.36
ORD000391,CUST00123,PROD0091,2023-12-04,Furniture,Consumer,592.87,0.1,206.25
ORD000392,CUST00048,PROD0115,2024-12-28,Furniture,Home Office,479.3,0.006,96.86
ORD000393,CUST00070,PROD0116,2025-06-05,Furniture,Corporate,558.74,0.203,102.8
ORD000394,CUST00363,PROD0077,2024-09-27,Furniture,Consumer,680.06,0.028,193.33
ORD000395,CUST00312,PROD0043,2024-08-29,Office Supplies,Corporate,352.91,0.168,70.45
ORD000396,CUST00247,PROD0003,2025-03-31,Office Supplies,Corporate,280.62,0.219,103.28
ORD000397,CUST00272,PROD0099,2024-05-01,Technology,Consumer,169.88,0.237,26.62
ORD000398,CUST00388,PROD0145,2024-09-26,Technology,Home Office,731.74,0.239,135.74
ORD000399,CUST00007,PROD0133,2024-12-03,Office Supplies,Corporate,263.05,0.274,71.67
ORD000400,CUST00285,PROD0049,2024-07-30,Office Supplies,Home Office,984.15,0.196,228.52
ORD000401,CUST00086,PROD0082,2025-01-22,Furniture,Corporate,700.3,0.154,157.27
ORD000402,CUST00391,PROD0067,2024-03-22,Office Supplies,Corporate,754.56,0.076,200.57
ORD000403,CUST00272,PROD0125,2024-04-11,Technology,Corporate,596.46,0.232,101.13
ORD000404,CUST00131,PROD0107,2024-06-30,Furniture,Consumer,59.92,0.27,17.62
ORD000405,CUST00351,PROD0040,2024-05-01,Technology,Corporate,676.73,0.072,75.23
ORD000406,CUST00124,PROD0057,2023-09-16,Furniture,Corporate,214.22,0.289,81.7
ORD000407,CUST00393,PROD0139,2024-11-17,Furniture,Corporate,776.41,0.054,249.52
ORD000408,CUST00054,PROD0138,2024-09-19,Office Supplies,Consumer,587.9,0.256,130.07
ORD000409,CUST00274,PROD0099,2025-02-10,Technology,Corporate,22.21,0.044,5.59
ORD000410,CUST00284,PROD0078,2024-07-08,Office Supplies,Corporate,793.11,0.192,219.77
ORD000411,CUST00131,PROD0077,2025-03-21,Office Supplies,Consumer,370.13,0.032,42.19
ORD000412,CUST00152,PROD0143,2024-11-26,Office Supplies,Consumer,74.48,0.076,22.91
ORD000413,CUST00043,PROD0038,2024-04-01,Furniture,Consumer,108.46,0.273,14.97
ORD000414,CUST00018,PROD0057,2024-04-12,Office Supplies,Consumer,259.56,0.294,31.31
ORD000415,CUST00379,PROD0004,2023-09-09,Technology,Consumer,417.6,0.164,166.59
ORD000416,CUST00013,PROD0107,2024-05-19,Furniture,Home Office,451.0,0.202,127.98
ORD000417,CUST00130,PROD0137,2023-12-07,Office Supplies,Home Office,277.43,0.244,85.66
ORD000418,CUST00018,PROD0006,2023-07-11,Office Supplies,Corporate,192.11,0.225,69.2
ORD000419,CUST00075,PROD0053,2023-08-07,Technology,Corporate,167.81,0.247,22.15
ORD000420,CUST00229,PROD0001,2023-09-03,Furniture,Corporate,938.81,0.135,166.29
ORD000421,CUST00189,PROD0133,2025-02-17,Technology,Home Office,535.23,0.109,147.53
ORD000422,CUST00391,PROD0070,2024-09-15,Technology,Corporate,563.47,0.131,209.85
ORD000423,CUST00135,PROD0081,2023-11-27,Office Supplies,Consumer,534.07,0.271,112.38
ORD000424,CUST00161,PROD0069,2025-06-03,Office Supplies,Corporate,103.5,0.023,12.62
ORD000425,CUST00161,PROD0121,2025-06-10,Technology,Corporate,137.46,0.249,24.1
ORD000426,CUST00097,PROD0097,2024-08-21,Office Supplies,Corporate,601.89,0.087,232.86
ORD000427,CUST00086,PROD0089,2024-06-18,Furniture,Consumer,696.07,0.203,79.25
ORD000428,CUST00292,PROD0038,2023-07-29,Furniture,Consumer,384.27,0.268,71.82
ORD000429,CUST00088,PROD0044,2024-01-01,Office Supplies,Home Office,287.23,0.286,48.62
ORD000430,CUST00316,PROD0066,2024-06-25,Furniture,Home Office,694.1,0.014,78.01
ORD000431,CUST00368,PROD0041,2024-02-28,Furniture,Home Office,434.53,0.185,115.83
ORD000432,CUST00254,PROD0132,2024-08-14,Technology,Corporate,697.1,0.208,222.32
ORD000433,CUST00043,PROD0105,2023-12-13,Technology,Home Office,86.37,0.267,22.6
ORD000434,CUST00356,PROD0145,2024-06-29,Technology,Home Office,53.4,0.059,8.74
ORD000435,CUST00068,PROD0012,2024-05-22,Technology,Consumer,456.97,0.292,169.32
ORD000436,CUST00315,PROD0083,2025-06-04,Technology,Home Office,666.24,0.128,152.4
ORD000437,CUST00354,PROD0136,2025-02-01,Office Supplies,Consumer,199.11,0.187,74.14
ORD000438,CUST00247,PROD0139,2025-04-30,Furniture,Consumer,325.07,0.179,61.06
ORD000439,CUST00020,PROD0093,2024-08-14,Office Supplies,Consumer,533.12,0.111,81.42
ORD000440,CUST00348,PROD0084,2025-02-27,Technology,Home Office,730.88,0.248,91.51
ORD000441,CUST00083,PROD0019,2023-09-08,Furniture,Home Office,803.68,0.2,241.87
ORD000442,CUST00222,PROD0026,2024-02-15,Office Supplies,Consumer,516.46,0.144,127.08
ORD000443,CUST00188,PROD0031,2024-02-28,Technology,Consumer,640.67,0.157,187.64
ORD000444,CUST00042,PROD0091,2023-09-20,Furniture,Consumer,556.71,0.188,214.29
ORD000445,CUST00333,PROD0127,2024-10-25,Technology,Consumer,720.57,0.154,282.76
ORD000446,CUST00135,PROD0135,2023-07-17,Office Supplies,Corporate,172.03,0.115,24.15
ORD000447,CUST00085,PROD0094,2023-12-09,Office Supplies,Home Office,463.2,0.025,148.86
ORD000448,CUST00269,PROD0066,2023-10-27,Furniture,Corporate,880.07,0.223,287.87
ORD000449,CUST00365,PROD0045,2023-08-18,Office Supplies,Consumer,359.28,0.072,66.57
ORD000450,CUST00118,PROD0059,2023-09-07,Furniture,Corporate,939.44,0.233,111.43
ORD000451,CUST00005,PROD0005,2024-03-11,Office Supplies,Corporate,869.81,0.244,249.27
ORD000452,CUST00371,PROD0008,2023-12-23,Technology,Consumer,585.96,0.237,130.52
ORD000453,CUST00050,PROD0037,2024-05-23,Technology,Corporate,855.26,0.234,302.15
ORD000454,CUST00143,PROD0132,2024-07-26,Technology,Corporate,424.02,0.068,86.49
ORD000455,CUST00317,PROD0098,2024-10-26,Technology,Consumer,526.54,0.192,208.09
ORD000456,CUST00244,PROD0071,2024-05-25,Technology,Home Office,319.44,0.026,102.32
ORD000457,CUST00132,PROD0062,2024-05-16,Technology,Home Office,785.7,0.113,119.3
ORD000458,CUST00157,PROD0015,2023-12-30,Technology,Home Office,452.89,0.252,142.65
ORD000459,CUST00091,PROD0069,2025-02-12,Office Supplies,Consumer,85.87,0.087,26.98
ORD000460,CUST00214,PROD0025,2024-06-14,Technology,Consumer,369.67,0.276,128.63
ORD000461,CUST00331,PROD0135,2024-10-26,Furniture,Corporate,734.27,0.297,115.41
ORD000462,CUST00001,PROD0015,2024-02-07,Furniture,Corporate,976.99,0.21,372.46
ORD000463,CUST00204,PROD0022,2024-06-05,Office Supplies,Consumer,759.61,0.279,194.26
ORD000464,CUST00376,PROD0116,2024-01-16,Technology,Corporate,813.23,0.225,245.38
ORD000465,CUST00044,PROD0116,2024-06-04,Office Supplies,Corporate,52.36,0.12,19.34
ORD000466,CUST00313,PROD0087,2024-01-11,Technology,Corporate,348.6,0.077,37.77
ORD000467,CUST00261,PROD0065,2024-10-11,Office Supplies,Consumer,522.6,0.092,184.72
ORD000468,CUST00221,PROD0001,2024-03-30,Technology,Corporate,947.9,0.23,285.42
ORD000469,CUST00371,PROD0124,2023-12-23,Office Supplies,Home Office,338.81,0.009,122.47
ORD000470,CUST00331,PROD0059,2024-01-24,Technology,Home Office,942.15,0.185,245.06
ORD000471,CUST00226,PROD0135,2024-12-04,Office Supplies,Consumer,951.29,0.015,174.18
ORD000472,CUST00248,PROD0081,2024-12-21,Office Supplies,Home Office,317.02,0.284,63.47
ORD000473,CUST00060,PROD0115,2024-07-23,Office Supplies,Corporate,340.94,0.057,57.72
ORD000474,CUST00154,PROD0105,2023-11-07,Office Supplies,Corporate,578.25,0.168,201.35
ORD000475,CUST00018,PROD0104,2024-10-14,Technology,Consumer,433.73,0.159,124.71
ORD000476,CUST00388,PROD0102,2023-08-28,Technology,Consumer,88.23,0.066,24.21
ORD000477,CUST00153,PROD0070,2023-07-13,Furniture,Consumer,335.55,0.125,69.48
ORD000478,CUST00291,PROD0140,2024-02-19,Furniture,Home Office,332.35,0.165,70.21
ORD000479,CUST00153,PROD0030,2025-02-05,Technology,Corporate,889.98,0.236,120.24
ORD000480,CUST00273,PROD0024,2024-03-02,Furniture,Home Office,920.02,0.046,200.28
ORD000481,CUST00096,PROD0093,2023-09-25,Furniture,Home Office,947.08,0.044,195.76
ORD000482,CUST00314,PROD0007,2024-10-26,Office Supplies,Corporate,663.47,0.154,70.97
ORD000483,CUST00265,PROD0021,2024-09-03,Office Supplies,Corporate,449.78,0.036,60.26
ORD000484,CUST00309,PROD0053,2024-02-17,Furniture,Home Office,394.12,0.272,147.14
ORD000485,CUST00327,PROD0139,2025-06-25,Technology,Home Office,612.15,0.251,88.51
ORD000486,CUST00366,PROD0117,2025-06-11,Office Supplies,Home Office,270.0,0.163,85.52
ORD000487,CUST00296,PROD0145,2023-07-08,Office Supplies,Consumer,116.23,0.196,40.54
ORD000488,CUST00001,PROD0147,2023-11-21,Technology,Corporate,33.64,0.131,6.2
ORD000489,CUST00188,PROD0087,2024-12-17,Office Supplies,Home Office,790.35,0.02,161.82
ORD000490,CUST00291,PROD0090,2024-01-27,Technology,Home Office,754.48,0.292,286.52
ORD000491,CUST00339,PROD0128,2024-01-03,Technology,Home Office,296.37,0.221,109.84
ORD000492,CUST00007,PROD0122,2023-09-19,Office Supplies,Corporate,752.7,0.17,143.58
ORD000493,CUST00113,PROD0130,2025-01-14,Office Supplies,Consumer,784.34,0.117,235.7
ORD000494,CUST00034,PROD0135,2024-10-25,Technology,Home Office,515.37,0.089,100.98
ORD000495,CUST00342,PROD0006,2023-10-24,Furniture,Consumer,905.0,0.1,348.33
ORD000496,CUST00015,PROD0014,2023-11-05,Furniture,Consumer,498.32,0.003,92.71
ORD000497,CUST00360,PROD0033,2025-02-25,Furniture,Corporate,125.51,0.051,18.54
ORD000498,CUST00273,PROD0015,2024-07-21,Technology,Corporate,878.06,0.294,228.13
ORD000499,CUST00395,PROD0067,2025-05-12,Furniture,Home Office,711.48,0.121,239.15
ORD000500,CUST00137,PROD0102,2023-07-17,Office Supplies,Consumer,332.28,0.113,111.79
ORD000501,CUST00196,PROD0067,2024-10-02,Furniture,Home Office,257.02,0.284,77.56
ORD000502,CUST00210,PROD0107,2024-03-02,Furniture,Consumer,916.2,0.001,267.94
ORD000503,CUST00397,PROD0051,2024-02-08,Furniture,Consumer,470.59,0.244,97.15
ORD000504,CUST00300,PROD0043,2024-07-11,Office Supplies,Home Office,690.76,0.162,100.39
ORD000505,CUST00031,PROD0146,2023-10-20,Furniture,Consumer,319.83,0.121,65.33
ORD000506,CUST00279,PROD0096,2024-02-05,Office Supplies,Corporate,876.05,0.066,323.95
ORD000507,CUST00335,PROD0042,2024-06-17,Office Supplies,Corporate,535.7,0.066,63.79
ORD000508,CUST00069,PROD0053,2024-02-24,Furniture,Home Office,451.95,0.24,73.09
ORD000509,CUST00241,PROD0139,2024-06-03,Office Supplies,Corporate,377.3,0.214,63.55
ORD000510,CUST00284,PROD0149,2023-07-14,Office Supplies,Corporate,100.53,0.065,26.79
ORD000511,CUST00221,PROD0045,2023-07-24,Furniture,Consumer,604.02,0.214,188.83
ORD000512,CUST00383,PROD0093,2023-09-09,Furniture,Home Office,265.88,0.049,100.51
ORD000513,CUST00030,PROD0084,2024-10-28,Furniture,Home Office,645.65,0.053,240.28
ORD000514,CUST00353,PROD0046,2023-12-17,Furniture,Home Office,981.88,0.052,260.11
ORD000515,CUST00081,PROD0038,2025-01-09,Furniture,Home Office,223.97,0.158,52.98
ORD000516,CUST00054,PROD0138,2023-11-16,Technology,Home Office,909.34,0.281,276.16
ORD000517,CUST00263,PROD0058,2023-08-03,Furniture,Home Office,959.76,0.181,184.91
ORD000518,CUST00019,PROD0047,2025-01-20,Furniture,Home Office,244.33,0.221,85.45
ORD000519,CUST00326,PROD0099,2024-09-21,Office Supplies,Corporate,643.45,0.234,210.33
ORD000520,CUST00205,PROD0141,2023-11-26,Furniture,Home Office,495.1,0.033,139.19
ORD000521,CUST00058,PROD0108,2024-09-17,Office Supplies,Consumer,523.18,0.199,165.24
ORD000522,CUST00146,PROD0129,2023-09-04,Furniture,Corporate,200.45,0.231,66.52
ORD000523,CUST00072,PROD0047,2025-02-27,Furniture,Consumer,658.6,0.031,103.82
ORD000524,CUST00370,PROD0150,2025-05-25,Furniture,Corporate,453.39,0.221,176.7
ORD000525,CUST00342,PROD0138,2024-10-14,Office Supplies,Home Office,958.53,0.075,209.25
ORD000526,CUST00254,PROD0043,2025-03-28,Technology,Corporate,98.52,0.168,30.75
ORD000527,CUST00395,PROD0092,2024-07-03,Office Supplies,Home Office,95.29,0.175,17.93
ORD000528,CUST00180,PROD0066,2025-03-19,Furniture,Consumer,349.11,0.13,135.43
ORD000529,CUST00188,PROD0113,2024-08-28,Furniture,Home Office,406.92,0.186,42.82
ORD000530,CUST00089,PROD0043,2024-10-15,Office Supplies,Home Office,664.1,0.152,194.43
ORD000531,CUST00152,PROD0127,2025-05-29,Technology,Consumer,251.0,0.082,65.84
ORD000532,CUST00337,PROD0141,2024-03-29,Office Supplies,Home Office,738.78,0.166,91.48
ORD000533,CUST00301,PROD0045,2025-03-29,Office Supplies,Corporate,139.53,0.088,38.58
ORD000534,CUST00141,PROD0149,2024-02-03,Furniture,Corporate,598.81,0.284,139.44
ORD000535,CUST00177,PROD0092,2024-02-26,Technology,Home Office,786.68,0.203,222.96
ORD000536,CUST00034,PROD0120,2024-01-10,Technology,Home Office,474.31,0.049,72.35
ORD000537,CUST00225,PROD0009,2023-08-09,Furniture,Home Office,670.59,0.007,242.64
ORD000538,CUST00382,PROD0146,2024-01-06,Office Supplies,Consumer,68.69,0.099,25.48
ORD000539,CUST00058,PROD0035,2024-03-23,Furniture,Consumer,231.67,0.05,45.62
ORD000540,CUST00112,PROD0098,2024-04-14,Furniture,Corporate,124.35,0.093,17.73
ORD000541,CUST00353,PROD0073,2024-04-02,Furniture,Corporate,988.42,0.179,379.52
ORD000542,CUST00070,PROD0144,2024-07-09,Technology,Consumer,486.29,0.086,103.18
ORD000543,CUST00326,PROD0051,2024-07-19,Technology,Corporate,848.84,0.289,296.4
ORD000544,CUST00221,PROD0113,2025-05-09,Technology,Corporate,631.93,0.074,81.44
ORD000545,CUST00292,PROD0114,2024-05-28,Furniture,Corporate,831.97,0.187,189.59
ORD000546,CUST00204,PROD0008,2024-11-16,Furniture,Home Office,337.91,0.151,97.01
ORD000547,CUST00249,PROD0057,2025-01-16,Furniture,Corporate,425.8,0.181,138.96
ORD000548,CUST00096,PROD0009,2025-05-12,Furniture,Home Office,707.6,0.27,85.35
ORD000549,CUST00134,PROD0041,2024-05-11,Office Supplies,Home Office,862.9,0.102,217.11
ORD000550,CUST00160,PROD0139,2024-07-05,Office Supplies,Consumer,710.99,0.193,140.94
